,label,number_of_holes,width,height,aspect_ratio,area,angle,radius,contour,hull_radius,weight0_0,weight1_0,weight2_0,weight3_0,weight4_0,weight5_0,weight6_0,weight7_0,weight0_1,weight1_1,weight2_1,weight3_1,weight4_1,weight5_1,weight6_1,weight7_1,weight0_2,weight1_2,weight2_2,weight3_2,weight4_2,weight5_2,weight6_2,weight7_2,weight0_3,weight1_3,weight2_3,weight3_3,weight4_3,weight5_3,weight6_3,weight7_3,weight0_4,weight1_4,weight2_4,weight3_4,weight4_4,weight5_4,weight6_4,weight7_4,weight0_5,weight1_5,weight2_5,weight3_5,weight4_5,weight5_5,weight6_5,weight7_5,weight0_6,weight1_6,weight2_6,weight3_6,weight4_6,weight5_6,weight6_6,weight7_6,weight0_7,weight1_7,weight2_7,weight3_7,weight4_7,weight5_7,weight6_7,weight7_7
730,9,0,20,30,0.655172413793,290.0,90.0,10.9765161772,47,13.626817883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,16.0,15.0,0.0,0.0,0.0,9.0,16.0,16.0,16.0,16.0,11.0,0.0,0.0,16.0,9.0,16.0,16.0,16.0,9.0,0.0,0.0,16.0,0.0,0.0,13.0,16.0,12.0,6.0,8.0,16.0,0.0,0.0,0.0,0.0,6.0,11.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,6,1,22,30,0.582753847927,289.0,64.5366535187,11.2013897353,38,12.8018538935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,16.0,16.0,11.0,0.0,11.0,16.0,13.0,9.0,12.0,12.0,11.0,11.0,8.0,0.0,0.0,0.0,8.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,6,1,21,30,0.605304171276,332.5,64.6538219452,11.0406487193,31,13.2267762028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,16.0,16.0,13.0,0.0,14.0,12.0,0.0,16.0,11.0,0.0,7.0,14.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,14.0,7.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,3,0,22,30,0.656692894127,285.5,84.5596680641,11.4008408535,46,14.9750643787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,13.0,16.0,16.0,9.0,0.0,14.0,11.0,0.0,6.0,16.0,16.0,16.0,16.0,16.0,12.0,0.0,0.0,16.0,0.0,7.0,8.0,11.0,16.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,7.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,9,1,20,30,0.655172413793,290.0,90.0,10.2028395237,51,13.7035129809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,14.0,0.0,0.0,0.0,10.0,8.0,16.0,11.0,8.0,14.0,0.0,0.0,10.0,16.0,14.0,14.0,13.0,16.0,0.0,0.0,0.0,16.0,0.0,7.0,12.0,16.0,12.0,8.0,12.0,16.0,0.0,0.0,0.0,6.0,9.0,13.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,8,2,20,30,0.655172413793,385.0,90.0,10.9907750126,45,13.7983253744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,16.0,12.0,0.0,7.0,12.0,0.0,16.0,7.0,0.0,13.0,16.0,13.0,10.0,16.0,16.0,0.0,0.0,14.0,16.0,10.0,8.0,16.0,13.0,14.0,14.0,9.0,0.0,15.0,16.0,6.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,6,0,23,30,0.575255086406,270.0,68.6293792725,10.389081362,48,13.3520211161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,16.0,16.0,8.0,0.0,9.0,16.0,16.0,13.0,0.0,13.0,16.0,0.0,14.0,10.0,0.0,0.0,0.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,3,0,22,30,0.575671874012,250.5,80.1341934204,10.7251029615,51,14.5600859513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,8.0,16.0,14.0,16.0,16.0,16.0,16.0,0.0,8.0,16.0,0.0,10.0,8.0,11.0,14.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,9,0,20,30,0.655172413793,231.0,90.0,11.1437034499,36,12.6495187849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,11.0,16.0,8.0,16.0,10.0,0.0,0.0,12.0,15.0,0.0,0.0,13.0,16.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,9,0,17,30,0.527419404598,285.5,87.2736890316,10.0234000218,41,12.2280731063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,14.0,0.0,0.0,0.0,13.0,14.0,16.0,16.0,16.0,13.0,0.0,8.0,16.0,0.0,9.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,7.0,10.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,6,1,20,30,0.655172413793,338.5,90.0,11.4381107352,27,13.5245022143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,6.0,8.0,14.0,16.0,16.0,16.0,16.0,6.0,16.0,16.0,13.0,10.0,16.0,8.0,11.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,4,1,22,30,0.944444372803,338.0,53.9726295471,11.6665720835,33,12.8983312206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,16.0,0.0,0.0,0.0,0.0,15.0,16.0,16.0,16.0,0.0,0.0,0.0,14.0,16.0,0.0,16.0,16.0,8.0,13.0,16.0,14.0,16.0,12.0,16.0,16.0,13.0,7.0,0.0,0.0,12.0,8.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,0,1,21,30,0.689655172414,442.5,90.0,11.9676337437,37,13.1552107918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,12.0,16.0,14.0,9.0,12.0,13.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,13.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,9.0,15.0,13.0,13.0,13.0,16.0,16.0,0.0,0.0,0.0,6.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,3,0,20,30,0.60000003905,272.5,85.4260787964,9.49975937916,53,14.3677298504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,11.0,8.0,0.0,7.0,16.0,16.0,10.0,11.0,16.0,15.0,0.0,11.0,14.0,16.0,16.0,15.0,0.0,16.0,10.0,15.0,7.0,11.0,15.0,0.0,0.0,8.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,6,0,21,30,0.597014883569,270.0,63.4349498749,11.0108217806,47,12.9303561315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,16.0,16.0,16.0,16.0,16.0,0.0,16.0,7.0,0.0,0.0,13.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,10.0,8.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,4,0,26,30,1.55704684411,289.0,-60.255115509,9.73141118411,60,13.6642323919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,9.0,0.0,0.0,0.0,10.0,15.0,12.0,16.0,10.0,6.0,16.0,16.0,14.0,0.0,0.0,16.0,16.0,16.0,6.0,6.0,0.0,9.0,14.0,16.0,10.0,0.0,0.0,0.0,9.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,2,0,19,30,0.488479281433,228.5,81.8698978424,8.71480375744,43,14.511869963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,9.0,0.0,0.0,9.0,12.0,12.0,16.0,13.0,0.0,10.0,15.0,13.0,15.0,16.0,16.0,16.0,16.0,10.0,6.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,8,0,20,30,1.74559180181,317.5,-85.0302581787,10.8064062569,37,14.9094272912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,12.0,0.0,6.0,15.0,16.0,12.0,16.0,12.0,12.0,16.0,16.0,16.0,16.0,16.0,12.0,12.0,13.0,14.0,9.0,12.0,12.0,0.0,14.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,6,0,21,30,0.631399327882,293.5,75.2564373016,10.3284776288,43,13.077824178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,15.0,16.0,16.0,16.0,9.0,0.0,9.0,16.0,13.0,0.0,0.0,16.0,16.0,11.0,16.0,13.0,0.0,0.0,8.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,4,0,19,30,0.620689655172,242.0,90.0,9.67099162459,52,13.6535973745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,7.0,0.0,0.0,0.0,11.0,16.0,15.0,13.0,16.0,0.0,9.0,16.0,13.0,0.0,0.0,0.0,16.0,6.0,13.0,0.0,0.0,0.0,0.0,10.0,16.0,10.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,3,0,20,30,0.655172413793,228.0,90.0,10.8733812085,65,14.3626711539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,16.0,0.0,13.0,16.0,7.0,0.0,8.0,14.0,9.0,16.0,13.0,9.0,14.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,0,1,19,30,0.620689655172,407.5,90.0,11.3458184208,29,12.450327123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,16.0,16.0,16.0,16.0,8.0,16.0,14.0,8.0,0.0,0.0,0.0,0.0,16.0,14.0,14.0,6.0,0.0,0.0,11.0,15.0,9.0,0.0,13.0,16.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,6,0,20,30,0.556701041826,275.5,71.5650520325,10.649711349,39,12.5196650606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,16.0,16.0,16.0,8.0,0.0,10.0,16.0,7.0,0.0,16.0,14.0,15.0,7.0,10.0,7.0,0.0,0.0,16.0,10.0,9.0,16.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,4,0,21,30,1.4,221.0,-57.9946174622,9.81948093157,59,12.3997256262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,14.0,11.0,0.0,0.0,0.0,15.0,9.0,0.0,8.0,13.0,0.0,0.0,15.0,8.0,0.0,0.0,9.0,16.0,16.0,14.0,0.0,0.0,12.0,14.0,16.0,13.0,0.0,0.0,0.0,0.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,3,0,20,30,0.622119818642,272.0,87.3974378109,10.2734204945,55,13.9191354779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,7.0,14.0,16.0,13.0,6.0,16.0,9.0,0.0,0.0,16.0,0.0,16.0,16.0,16.0,15.0,0.0,11.0,16.0,0.0,6.0,7.0,0.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,2,0,22,30,0.724137931034,276.0,90.0,9.95986300952,42,15.0308168271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,13.0,13.0,16.0,16.0,7.0,0.0,11.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,14.0,9.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,6,1,21,30,0.689655172414,311.0,90.0,10.988473693,39,13.20005888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,9.0,15.0,16.0,16.0,16.0,16.0,8.0,11.0,9.0,0.0,10.0,12.0,0.0,9.0,16.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,14.0,10.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,4,0,22,30,0.701204790735,288.0,77.9052419662,10.0898735109,45,12.6908287197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,13.0,16.0,16.0,16.0,16.0,14.0,12.0,14.0,9.0,12.0,16.0,16.0,16.0,15.0,12.0,6.0,0.0,14.0,16.0,10.0,16.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,3,0,22,30,0.595712075633,188.0,79.2157020569,9.89038285511,53,13.6436961632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,6.0,0.0,0.0,0.0,6.0,10.0,16.0,0.0,0.0,10.0,8.0,0.0,0.0,16.0,10.0,13.0,15.0,16.0,8.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,13.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,4,1,22,30,1.17177915568,282.0,-50.1944313049,9.90860622074,39,12.4367628277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,0.0,0.0,0.0,13.0,16.0,10.0,0.0,16.0,13.0,12.0,12.0,0.0,16.0,14.0,15.0,16.0,12.0,8.0,0.0,0.0,9.0,9.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,6,1,22,30,0.577748025691,352.5,67.7509765625,11.0464648622,41,13.3720550851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,16.0,16.0,12.0,0.0,14.0,16.0,11.0,12.0,16.0,13.0,14.0,12.0,12.0,11.0,0.0,7.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,12.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,4,0,25,30,1.48132772782,289.5,-65.5560455322,10.1958252374,66,13.3488406358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,0.0,0.0,0.0,0.0,12.0,15.0,14.0,16.0,0.0,0.0,0.0,14.0,13.0,0.0,8.0,16.0,13.0,14.0,16.0,6.0,0.0,6.0,14.0,16.0,15.0,10.0,0.0,0.0,15.0,16.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,8,0,18,30,0.586206896552,363.0,90.0,10.4543511069,40,13.8318651402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,10.0,6.0,14.0,16.0,6.0,10.0,16.0,10.0,16.0,16.0,10.0,12.0,16.0,16.0,16.0,10.0,16.0,16.0,13.0,14.0,16.0,9.0,15.0,11.0,6.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,0,1,21,30,0.662337732804,447.5,85.6012949944,12.3699487315,32,12.9621474171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,8.0,6.0,0.0,0.0,0.0,16.0,16.0,13.0,12.0,14.0,14.0,6.0,16.0,9.0,0.0,0.0,0.0,0.0,12.0,16.0,11.0,15.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,7.0,14.0,12.0,12.0,14.0,16.0,7.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,6,1,21,30,0.579710181656,310.5,63.4349498749,10.526250043,38,12.9598909898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,16.0,16.0,16.0,16.0,12.0,6.0,16.0,15.0,9.0,10.0,16.0,14.0,10.0,16.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,10.0,15.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,4,0,23,30,1.35330576357,301.0,-56.9761352539,10.3172239243,39,13.586873462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,8.0,0.0,0.0,0.0,7.0,14.0,16.0,16.0,8.0,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,6.0,6.0,7.0,16.0,16.0,16.0,12.0,10.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,9,1,19,30,0.620689655172,304.5,90.0,11.827571351,36,13.4895238686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,6.0,16.0,10.0,7.0,16.0,0.0,0.0,6.0,16.0,16.0,12.0,10.0,16.0,0.0,0.0,11.0,10.0,10.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,6,1,18,30,0.504621093647,285.0,70.5599651337,10.4086820855,47,12.4093408179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,15.0,13.0,11.0,0.0,0.0,13.0,16.0,12.0,16.0,16.0,13.0,13.0,13.0,10.0,0.0,0.0,12.0,14.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,14.0,12.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,6,0,19,30,0.551928777937,262.0,79.6951532364,10.922244395,43,12.9619100997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,15.0,9.0,0.0,13.0,16.0,10.0,8.0,14.0,16.0,16.0,11.0,12.0,9.0,0.0,0.0,10.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,5,0,20,30,0.655172413793,214.0,90.0,10.4200683345,55,13.7118084817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,16.0,9.0,0.0,0.0,11.0,11.0,16.0,8.0,12.0,7.0,0.0,0.0,0.0,16.0,16.0,0.0,12.0,0.0,0.0,0.0,13.0,11.0,16.0,0.0,7.0,16.0,0.0,13.0,12.0,0.0,6.0,0.0,0.0,6.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,0,1,21,30,0.689655172414,446.5,90.0,12.4032695236,32,13.1634225615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,10.0,8.0,8.0,14.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,11.0,6.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,16.0,16.0,0.0,10.0,14.0,0.0,0.0,0.0,7.0,8.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,0,1,21,30,0.689655172414,427.0,90.0,12.083204077,35,13.4137687215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,7.0,15.0,12.0,9.0,8.0,9.0,15.0,7.0,12.0,12.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,16.0,8.0,0.0,0.0,9.0,16.0,0.0,0.0,16.0,7.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,8.0,8.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,6,0,19,30,0.620689655172,323.5,90.0,10.9331916432,30,13.0854739671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,16.0,16.0,16.0,16.0,14.0,0.0,14.0,16.0,12.0,14.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,6.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,5,0,23,30,0.758620689655,273.5,90.0,10.715508588,44,14.8949081954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,8.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,16.0,0.0,0.0,0.0,14.0,16.0,12.0,0.0,16.0,6.0,0.0,0.0,16.0,16.0,7.0,0.0,15.0,15.0,0.0,8.0,16.0,16.0,0.0,0.0,0.0,13.0,16.0,16.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,0,1,22,30,0.642857115791,462.5,78.6900672913,12.2279590544,43,13.2612902021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,12.0,0.0,16.0,16.0,9.0,0.0,0.0,0.0,13.0,16.0,14.0,16.0,6.0,0.0,0.0,0.0,15.0,16.0,0.0,8.0,14.0,12.0,8.0,12.0,16.0,12.0,0.0,0.0,0.0,0.0,9.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
