label,filename,weight0_0,weight1_0,weight2_0,weight3_0,weight4_0,weight5_0,weight6_0,weight7_0,weight0_1,weight1_1,weight2_1,weight3_1,weight4_1,weight5_1,weight6_1,weight7_1,weight0_2,weight1_2,weight2_2,weight3_2,weight4_2,weight5_2,weight6_2,weight7_2,weight0_3,weight1_3,weight2_3,weight3_3,weight4_3,weight5_3,weight6_3,weight7_3,weight0_4,weight1_4,weight2_4,weight3_4,weight4_4,weight5_4,weight6_4,weight7_4,weight0_5,weight1_5,weight2_5,weight3_5,weight4_5,weight5_5,weight6_5,weight7_5,weight0_6,weight1_6,weight2_6,weight3_6,weight4_6,weight5_6,weight6_6,weight7_6,weight0_7,weight1_7,weight2_7,weight3_7,weight4_7,weight5_7,weight6_7,weight7_7,
5,3295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,0.0,13.0,9.0,10.0,15.0,8.0,16.0,16.0,0.0,12.0,16.0,12.0,12.0,0.0,7.0,16.0,12.0,16.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,3307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,8.0,0.0,0.0,0.0,12.0,16.0,16.0,9.0,0.0,12.0,0.0,0.0,8.0,16.0,16.0,14.0,14.0,16.0,15.0,0.0,11.0,16.0,7.0,12.0,7.0,0.0,15.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,3307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,13.0,0.0,0.0,0.0,7.0,16.0,16.0,12.0,8.0,16.0,7.0,0.0,0.0,12.0,16.0,15.0,14.0,16.0,14.0,0.0,10.0,8.0,0.0,8.0,9.0,0.0,14.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,3307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,0.0,8.0,8.0,0.0,16.0,16.0,16.0,16.0,15.0,12.0,16.0,16.0,14.0,16.0,13.0,0.0,0.0,0.0,13.0,14.0,0.0,12.0,16.0,8.0,9.0,15.0,11.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7,3307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,16.0,0.0,6.0,10.0,16.0,12.0,16.0,16.0,16.0,16.0,16.0,10.0,0.0,10.0,16.0,16.0,16.0,9.0,0.0,0.0,0.0,9.0,12.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,3341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,16.0,8.0,0.0,9.0,12.0,0.0,0.0,16.0,8.0,11.0,0.0,15.0,16.0,0.0,0.0,16.0,0.0,15.0,16.0,14.0,14.0,10.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,3341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,15.0,16.0,0.0,6.0,16.0,16.0,0.0,9.0,11.0,9.0,8.0,10.0,7.0,14.0,13.0,15.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,3341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,6.0,15.0,16.0,13.0,0.0,0.0,8.0,13.0,16.0,13.0,16.0,16.0,0.0,16.0,16.0,13.0,0.0,0.0,16.0,16.0,16.0,7.0,0.0,0.0,9.0,16.0,16.0,15.0,10.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,3341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,12.0,12.0,12.0,12.0,11.0,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,8.0,10.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,7.0,12.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,3360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,16.0,6.0,16.0,0.0,0.0,6.0,16.0,8.0,10.0,16.0,13.0,13.0,15.0,16.0,16.0,0.0,14.0,9.0,0.0,8.0,6.0,7.0,16.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,3360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,16.0,16.0,0.0,0.0,10.0,16.0,16.0,16.0,16.0,16.0,11.0,7.0,15.0,11.0,16.0,16.0,10.0,14.0,16.0,16.0,11.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6,3360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,16.0,14.0,8.0,0.0,9.0,15.0,16.0,15.0,8.0,14.0,16.0,8.0,16.0,15.0,6.0,0.0,0.0,12.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,3360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.0,15.0,14.0,9.0,12.0,13.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,13.0,15.0,9.0,10.0,13.0,16.0,13.0,0.0,0.0,0.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,3364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,10.0,0.0,0.0,14.0,0.0,0.0,16.0,16.0,8.0,6.0,15.0,16.0,8.0,0.0,16.0,0.0,12.0,16.0,7.0,0.0,13.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,3364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,15.0,0.0,16.0,15.0,0.0,0.0,10.0,0.0,0.0,16.0,16.0,8.0,0.0,10.0,16.0,13.0,7.0,16.0,9.0,15.0,16.0,16.0,9.0,13.0,16.0,14.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6,3364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,16.0,16.0,16.0,10.0,0.0,13.0,16.0,14.0,13.0,16.0,14.0,14.0,11.0,16.0,11.0,0.0,0.0,16.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,7.0,14.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,3364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,7.0,0.0,0.0,0.0,9.0,14.0,13.0,16.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,16.0,9.0,12.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,12.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,7.0,0.0,0.0,8.0,10.0,8.0,0.0,0.0,16.0,0.0,0.0,16.0,16.0,9.0,0.0,14.0,16.0,0.0,0.0,16.0,13.0,16.0,16.0,16.0,16.0,14.0,14.0,13.0,0.0,0.0,6.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,0.0,0.0,0.0,11.0,15.0,9.0,10.0,16.0,0.0,0.0,14.0,13.0,0.0,0.0,12.0,16.0,16.0,16.0,0.0,0.0,0.0,12.0,16.0,16.0,16.0,14.0,0.0,0.0,10.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,8.0,0.0,0.0,0.0,7.0,15.0,16.0,16.0,16.0,16.0,14.0,6.0,16.0,11.0,0.0,0.0,0.0,6.0,13.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,8.0,16.0,11.0,15.0,12.0,9.0,8.0,9.0,16.0,7.0,0.0,0.0,9.0,11.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,16.0,15.0,10.0,0.0,16.0,11.0,0.0,0.0,0.0,9.0,16.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,13.0,8.0,8.0,8.0,8.0,14.0,16.0,0.0,9.0,12.0,12.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,3402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,7.0,0.0,0.0,0.0,10.0,14.0,16.0,7.0,0.0,16.0,9.0,0.0,0.0,16.0,9.0,15.0,15.0,9.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,3402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,6.0,11.0,16.0,16.0,8.0,0.0,0.0,16.0,16.0,13.0,10.0,16.0,15.0,12.0,16.0,0.0,0.0,0.0,10.0,16.0,16.0,14.0,10.0,0.0,0.0,16.0,14.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,3402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,16.0,16.0,16.0,14.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,13.0,13.0,9.0,10.0,14.0,9.0,0.0,0.0,0.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,3402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,14.0,8.0,0.0,0.0,0.0,13.0,16.0,16.0,10.0,0.0,0.0,14.0,16.0,16.0,16.0,7.0,16.0,16.0,16.0,9.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,3417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,8.0,0.0,11.0,10.0,0.0,0.0,16.0,16.0,10.0,12.0,13.0,16.0,7.0,0.0,16.0,12.0,14.0,9.0,0.0,13.0,15.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,3417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,16.0,0.0,0.0,6.0,11.0,9.0,8.0,0.0,16.0,10.0,6.0,16.0,11.0,0.0,0.0,0.0,16.0,16.0,16.0,7.0,0.0,0.0,0.0,8.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,3417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,12.0,11.0,8.0,9.0,8.0,6.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,9.0,12.0,8.0,10.0,13.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7,3417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,16.0,16.0,16.0,0.0,0.0,9.0,16.0,16.0,7.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,11.0,8.0,0.0,0.0,8.0,11.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,3469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,10.0,11.0,0.0,0.0,16.0,16.0,12.0,10.0,16.0,8.0,0.0,8.0,16.0,0.0,12.0,10.0,11.0,15.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,3469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,16.0,8.0,0.0,8.0,14.0,16.0,13.0,10.0,16.0,12.0,8.0,16.0,13.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,6.0,15.0,16.0,16.0,12.0,0.0,0.0,0.0,11.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6,3469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,13.0,14.0,6.0,0.0,9.0,16.0,10.0,0.0,16.0,11.0,11.0,10.0,12.0,7.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9,3469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,13.0,16.0,7.0,0.0,12.0,12.0,16.0,12.0,0.0,9.0,12.0,0.0,10.0,16.0,8.0,16.0,6.0,10.0,12.0,0.0,10.0,16.0,0.0,14.0,16.0,16.0,15.0,12.0,15.0,13.0,0.0,0.0,8.0,8.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,3521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,13.0,8.0,0.0,10.0,12.0,16.0,0.0,8.0,16.0,13.0,0.0,8.0,16.0,16.0,13.0,13.0,8.0,16.0,0.0,8.0,16.0,10.0,10.0,0.0,0.0,13.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5,3521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,10.0,0.0,0.0,0.0,0.0,10.0,16.0,12.0,15.0,12.0,0.0,9.0,16.0,16.0,9.0,0.0,12.0,8.0,0.0,14.0,12.0,15.0,0.0,0.0,12.0,14.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,3521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,10.0,0.0,0.0,0.0,0.0,14.0,16.0,8.0,7.0,0.0,0.0,13.0,16.0,16.0,16.0,8.0,8.0,11.0,16.0,16.0,16.0,8.0,9.0,12.0,12.0,10.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,3521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,16.0,14.0,12.0,15.0,16.0,16.0,16.0,16.0,10.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,0.0,14.0,16.0,13.0,12.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,3536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,8.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,6.0,8.0,0.0,0.0,16.0,16.0,0.0,7.0,15.0,12.0,15.0,12.0,16.0,16.0,16.0,15.0,0.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5,3536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,6.0,0.0,11.0,9.0,16.0,16.0,13.0,16.0,8.0,0.0,0.0,16.0,16.0,16.0,0.0,14.0,9.0,0.0,0.0,16.0,7.0,14.0,0.0,0.0,15.0,8.0,14.0,16.0,0.0,0.0,0.0,0.0,7.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,3536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,6.0,16.0,13.0,0.0,0.0,7.0,0.0,8.0,16.0,16.0,0.0,0.0,11.0,16.0,7.0,6.0,16.0,16.0,7.0,10.0,16.0,12.0,16.0,16.0,13.0,14.0,16.0,16.0,10.0,0.0,6.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6,3536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,12.0,16.0,16.0,16.0,16.0,15.0,6.0,14.0,14.0,12.0,10.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,15.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,3565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,8.0,16.0,14.0,13.0,0.0,7.0,9.0,0.0,0.0,16.0,0.0,16.0,13.0,16.0,16.0,9.0,9.0,16.0,0.0,8.0,16.0,11.0,7.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5,3565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,10.0,16.0,12.0,14.0,10.0,0.0,0.0,14.0,16.0,11.0,0.0,0.0,15.0,16.0,16.0,14.0,16.0,10.0,0.0,0.0,0.0,0.0,7.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6,3565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,16.0,7.0,0.0,7.0,15.0,9.0,0.0,0.0,16.0,15.0,0.0,16.0,8.0,0.0,0.0,6.0,16.0,10.0,16.0,11.0,0.0,0.0,0.0,0.0,16.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5,3565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,7.0,0.0,0.0,0.0,14.0,16.0,16.0,16.0,16.0,9.0,12.0,16.0,16.0,16.0,8.0,0.0,13.0,16.0,16.0,16.0,16.0,12.0,0.0,0.0,0.0,10.0,12.0,7.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,3579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,7.0,0.0,6.0,0.0,7.0,14.0,16.0,12.0,0.0,13.0,13.0,0.0,8.0,16.0,16.0,10.0,6.0,16.0,15.0,0.0,0.0,16.0,9.0,16.0,15.0,12.0,16.0,13.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5,3579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,16.0,14.0,0.0,12.0,16.0,16.0,14.0,10.0,16.0,16.0,0.0,13.0,16.0,16.0,11.0,0.0,15.0,16.0,12.0,16.0,12.0,14.0,9.0,0.0,0.0,14.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7,3579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,8.0,16.0,8.0,0.0,0.0,16.0,14.0,15.0,12.0,16.0,8.0,0.0,10.0,16.0,11.0,0.0,0.0,16.0,14.0,15.0,16.0,6.0,0.0,0.0,0.0,16.0,16.0,9.0,11.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9,3579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,15.0,0.0,0.0,0.0,13.0,11.0,16.0,0.0,0.0,15.0,0.0,0.0,0.0,16.0,16.0,0.0,7.0,16.0,0.0,0.0,0.0,16.0,10.0,16.0,16.0,16.0,12.0,9.0,10.0,16.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,3583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,8.0,0.0,0.0,0.0,14.0,11.0,16.0,12.0,0.0,11.0,0.0,0.0,12.0,16.0,16.0,12.0,12.0,16.0,8.0,0.0,0.0,16.0,9.0,16.0,14.0,14.0,15.0,9.0,15.0,14.0,0.0,0.0,0.0,0.0,9.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5,3583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,12.0,0.0,0.0,6.0,10.0,16.0,8.0,7.0,14.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,15.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,8.0,12.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
