label,filename,weight0_0,weight1_0,weight2_0,weight3_0,weight0_1,weight1_1,weight2_1,weight3_1,weight0_2,weight1_2,weight2_2,weight3_2,weight0_3,weight1_3,weight2_3,weight3_3,
8,9528,0.0,0.0,0.0,0.0,53.0,44.0,59.0,59.0,25.0,51.0,19.0,28.0,0.0,0.0,0.0,0.0,
9,9534,6.0,0.0,0.0,0.0,58.0,40.0,0.0,31.0,35.0,48.0,25.0,49.0,0.0,0.0,19.0,0.0,
5,9534,0.0,0.0,0.0,0.0,45.0,46.0,0.0,25.0,59.0,47.0,53.0,32.0,32.0,0.0,0.0,0.0,
3,9534,9.0,0.0,0.0,0.0,56.0,41.0,29.0,50.0,26.0,37.0,47.0,44.0,0.0,0.0,0.0,0.0,
4,9534,0.0,7.0,10.0,0.0,23.0,44.0,48.0,7.0,27.0,7.0,60.0,44.0,0.0,6.0,20.0,0.0,
9,9547,0.0,0.0,0.0,0.0,21.0,47.0,0.0,7.0,37.0,51.0,34.0,28.0,37.0,18.0,0.0,0.0,
5,9547,0.0,8.0,0.0,7.0,37.0,44.0,8.0,38.0,41.0,34.0,26.0,32.0,16.0,0.0,10.0,0.0,
4,9547,0.0,0.0,28.0,0.0,38.0,38.0,60.0,39.0,14.0,48.0,62.0,23.0,0.0,0.0,10.0,0.0,
7,9547,0.0,0.0,0.0,0.0,28.0,26.0,26.0,36.0,49.0,49.0,30.0,0.0,30.0,19.0,0.0,0.0,
9,9594,0.0,0.0,0.0,0.0,44.0,61.0,0.0,25.0,64.0,60.0,38.0,25.0,15.0,25.0,11.0,0.0,
5,9594,0.0,0.0,0.0,0.0,42.0,41.0,38.0,37.0,50.0,0.0,30.0,52.0,0.0,0.0,0.0,0.0,
9,9594,0.0,0.0,0.0,0.0,33.0,38.0,0.0,8.0,41.0,51.0,29.0,35.0,14.0,19.0,9.0,0.0,
4,9594,0.0,8.0,29.0,0.0,21.0,47.0,48.0,30.0,29.0,14.0,47.0,41.0,0.0,29.0,0.0,0.0,
9,9600,0.0,6.0,7.0,0.0,12.0,39.0,37.0,0.0,50.0,30.0,54.0,41.0,29.0,10.0,0.0,0.0,
6,9600,0.0,0.0,15.0,0.0,37.0,33.0,47.0,39.0,0.0,0.0,35.0,47.0,0.0,0.0,9.0,8.0,
0,9600,0.0,0.0,10.0,0.0,41.0,44.0,62.0,43.0,38.0,33.0,44.0,56.0,0.0,9.0,19.0,0.0,
0,9600,0.0,0.0,8.0,0.0,43.0,47.0,29.0,50.0,21.0,39.0,21.0,57.0,0.0,9.0,21.0,11.0,
9,9611,7.0,13.0,0.0,0.0,53.0,41.0,6.0,45.0,52.0,52.0,46.0,47.0,0.0,14.0,10.0,0.0,
6,9611,0.0,0.0,9.0,0.0,27.0,43.0,58.0,32.0,20.0,0.0,36.0,49.0,0.0,0.0,0.0,24.0,
1,9611,0.0,0.0,0.0,0.0,47.0,21.0,29.0,44.0,37.0,56.0,50.0,53.0,0.0,0.0,0.0,0.0,
1,9611,0.0,0.0,0.0,0.0,32.0,35.0,13.0,35.0,41.0,56.0,64.0,64.0,0.0,0.0,12.0,42.0,
9,9626,0.0,0.0,0.0,0.0,41.0,47.0,0.0,32.0,64.0,57.0,44.0,18.0,22.0,34.0,0.0,0.0,
6,9626,0.0,6.0,11.0,0.0,37.0,42.0,61.0,59.0,0.0,20.0,23.0,47.0,0.0,0.0,18.0,0.0,
2,9626,0.0,0.0,0.0,0.0,56.0,32.0,0.0,44.0,26.0,42.0,43.0,52.0,0.0,0.0,0.0,25.0,
6,9626,0.0,8.0,11.0,0.0,36.0,37.0,64.0,56.0,0.0,23.0,44.0,53.0,0.0,0.0,19.0,6.0,
9,9668,0.0,7.0,0.0,0.0,53.0,55.0,16.0,24.0,24.0,60.0,37.0,58.0,0.0,0.0,21.0,9.0,
6,9668,0.0,0.0,8.0,0.0,43.0,48.0,51.0,44.0,0.0,6.0,33.0,37.0,0.0,0.0,10.0,24.0,
6,9668,0.0,0.0,7.0,0.0,42.0,40.0,57.0,43.0,0.0,7.0,35.0,34.0,0.0,0.0,11.0,29.0,
8,9668,0.0,7.0,0.0,0.0,35.0,39.0,43.0,30.0,25.0,41.0,35.0,46.0,0.0,0.0,0.0,10.0,
9,9707,0.0,0.0,9.0,0.0,39.0,28.0,17.0,38.0,56.0,64.0,17.0,49.0,0.0,18.0,25.0,16.0,
7,9707,0.0,8.0,8.0,0.0,45.0,24.0,56.0,43.0,62.0,53.0,34.0,0.0,15.0,0.0,0.0,0.0,
0,9707,0.0,0.0,11.0,0.0,35.0,35.0,24.0,35.0,45.0,17.0,8.0,37.0,0.0,11.0,19.0,9.0,
7,9707,0.0,11.0,0.0,0.0,50.0,27.0,54.0,44.0,58.0,50.0,47.0,0.0,14.0,0.0,6.0,0.0,
9,9709,0.0,0.0,0.0,0.0,33.0,38.0,0.0,17.0,60.0,64.0,40.0,40.0,21.0,18.0,6.0,0.0,
7,9709,0.0,0.0,0.0,0.0,36.0,0.0,23.0,36.0,54.0,39.0,43.0,6.0,40.0,0.0,0.0,0.0,
0,9709,11.0,17.0,8.0,0.0,48.0,25.0,29.0,37.0,35.0,19.0,24.0,42.0,0.0,6.0,12.0,0.0,
9,9709,0.0,0.0,0.0,0.0,22.0,56.0,0.0,0.0,41.0,57.0,35.0,37.0,47.0,32.0,0.0,0.0,
9,9717,0.0,0.0,0.0,0.0,29.0,31.0,0.0,0.0,60.0,48.0,40.0,30.0,32.0,16.0,0.0,0.0,
7,9717,0.0,0.0,0.0,0.0,28.0,0.0,25.0,35.0,50.0,40.0,37.0,0.0,34.0,19.0,0.0,0.0,
1,9717,0.0,0.0,0.0,0.0,0.0,40.0,16.0,0.0,56.0,56.0,52.0,50.0,0.0,0.0,0.0,0.0,
7,9717,0.0,0.0,0.0,0.0,48.0,10.0,48.0,48.0,60.0,47.0,41.0,0.0,21.0,0.0,0.0,0.0,
9,9726,0.0,0.0,0.0,0.0,43.0,34.0,7.0,37.0,30.0,47.0,23.0,41.0,0.0,7.0,16.0,9.0,
7,9726,0.0,0.0,0.0,0.0,46.0,12.0,46.0,41.0,64.0,51.0,50.0,9.0,9.0,0.0,11.0,0.0,
2,9726,8.0,13.0,0.0,0.0,50.0,10.0,22.0,40.0,49.0,46.0,28.0,50.0,0.0,0.0,0.0,14.0,
6,9726,0.0,0.0,0.0,0.0,45.0,41.0,60.0,43.0,8.0,0.0,53.0,47.0,0.0,0.0,16.0,10.0,
9,9740,0.0,12.0,0.0,0.0,48.0,52.0,0.0,48.0,47.0,53.0,32.0,51.0,0.0,9.0,16.0,6.0,
7,9740,6.0,0.0,11.0,0.0,48.0,0.0,62.0,46.0,58.0,47.0,48.0,0.0,13.0,6.0,11.0,0.0,
4,9740,0.0,0.0,24.0,0.0,24.0,41.0,61.0,22.0,29.0,39.0,58.0,23.0,7.0,0.0,10.0,0.0,
0,9740,0.0,13.0,13.0,0.0,51.0,34.0,24.0,49.0,30.0,31.0,17.0,58.0,0.0,0.0,9.0,0.0,
9,9746,0.0,0.0,0.0,0.0,48.0,35.0,0.0,30.0,28.0,43.0,19.0,39.0,0.0,0.0,12.0,17.0,
7,9746,0.0,0.0,0.0,0.0,25.0,6.0,26.0,31.0,47.0,33.0,45.0,12.0,27.0,12.0,0.0,0.0,
4,9746,0.0,0.0,22.0,7.0,10.0,45.0,60.0,12.0,36.0,11.0,58.0,56.0,0.0,0.0,15.0,0.0,
6,9746,0.0,8.0,6.0,0.0,36.0,53.0,61.0,41.0,29.0,7.0,38.0,46.0,0.0,0.0,16.0,29.0,
9,9812,0.0,12.0,0.0,0.0,41.0,46.0,28.0,25.0,52.0,46.0,48.0,26.0,0.0,6.0,0.0,0.0,
8,9812,6.0,19.0,0.0,0.0,46.0,64.0,49.0,43.0,34.0,38.0,31.0,40.0,0.0,0.0,16.0,12.0,
1,9812,0.0,0.0,0.0,0.0,47.0,53.0,32.0,33.0,8.0,22.0,35.0,61.0,0.0,0.0,0.0,45.0,
2,9812,0.0,14.0,0.0,0.0,47.0,26.0,8.0,41.0,15.0,24.0,32.0,64.0,0.0,0.0,0.0,23.0,
9,9816,0.0,0.0,0.0,0.0,38.0,24.0,29.0,18.0,30.0,32.0,40.0,38.0,0.0,6.0,11.0,0.0,
8,9816,0.0,0.0,0.0,0.0,41.0,39.0,37.0,33.0,54.0,41.0,38.0,41.0,9.0,0.0,8.0,10.0,
1,9816,0.0,0.0,0.0,0.0,23.0,53.0,51.0,34.0,55.0,48.0,45.0,58.0,0.0,0.0,0.0,0.0,
6,9816,0.0,8.0,0.0,0.0,27.0,56.0,46.0,26.0,34.0,11.0,33.0,47.0,0.0,0.0,13.0,12.0,
9,9838,0.0,0.0,0.0,0.0,53.0,43.0,14.0,38.0,37.0,52.0,40.0,53.0,0.0,6.0,22.0,6.0,
8,9838,0.0,0.0,0.0,0.0,54.0,31.0,45.0,41.0,56.0,41.0,29.0,35.0,0.0,0.0,0.0,0.0,
3,9838,0.0,0.0,0.0,0.0,33.0,19.0,0.0,25.0,50.0,45.0,41.0,46.0,0.0,0.0,0.0,0.0,
8,9838,0.0,0.0,0.0,0.0,52.0,52.0,54.0,51.0,58.0,47.0,29.0,31.0,0.0,0.0,0.0,0.0,
9,9867,6.0,0.0,0.0,0.0,48.0,53.0,0.0,32.0,38.0,57.0,34.0,19.0,0.0,14.0,0.0,0.0,
8,9867,0.0,0.0,0.0,0.0,53.0,53.0,57.0,56.0,45.0,31.0,9.0,11.0,0.0,0.0,0.0,0.0,
6,9867,0.0,0.0,8.0,0.0,42.0,44.0,61.0,44.0,0.0,10.0,36.0,47.0,0.0,0.0,11.0,8.0,
7,9867,0.0,0.0,0.0,0.0,47.0,13.0,39.0,49.0,58.0,52.0,39.0,0.0,22.0,15.0,0.0,0.0,
9,9909,0.0,12.0,0.0,0.0,42.0,19.0,22.0,21.0,28.0,32.0,30.0,34.0,0.0,10.0,21.0,20.0,
9,9909,0.0,8.0,0.0,0.0,25.0,46.0,26.0,0.0,58.0,40.0,48.0,44.0,21.0,0.0,0.0,0.0,
0,9909,0.0,9.0,10.0,0.0,52.0,46.0,24.0,55.0,57.0,14.0,30.0,27.0,10.0,18.0,13.0,0.0,
9,9909,0.0,0.0,0.0,0.0,18.0,46.0,32.0,0.0,59.0,39.0,56.0,39.0,0.0,0.0,0.0,0.0,
9,9923,0.0,9.0,0.0,0.0,34.0,21.0,21.0,22.0,39.0,31.0,37.0,45.0,0.0,0.0,16.0,9.0,
9,9923,0.0,9.0,0.0,0.0,48.0,36.0,17.0,33.0,39.0,44.0,39.0,42.0,0.0,6.0,14.0,0.0,
2,9923,8.0,10.0,0.0,10.0,47.0,42.0,37.0,64.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,6.0,
3,9923,0.0,0.0,0.0,11.0,44.0,23.0,19.0,52.0,51.0,46.0,49.0,43.0,7.0,0.0,0.0,0.0,
9,9954,0.0,0.0,0.0,0.0,17.0,49.0,0.0,0.0,56.0,58.0,47.0,33.0,17.0,0.0,0.0,0.0,
9,9954,0.0,0.0,0.0,0.0,11.0,46.0,10.0,0.0,53.0,48.0,36.0,34.0,21.0,10.0,8.0,0.0,
5,9954,0.0,0.0,0.0,0.0,54.0,64.0,25.0,37.0,59.0,47.0,44.0,46.0,12.0,0.0,8.0,0.0,
4,9954,0.0,0.0,18.0,0.0,12.0,44.0,48.0,8.0,29.0,15.0,50.0,35.0,0.0,8.0,0.0,0.0,
9,9990,0.0,0.0,0.0,0.0,44.0,39.0,0.0,33.0,32.0,51.0,16.0,43.0,0.0,10.0,16.0,0.0,
9,9990,0.0,6.0,0.0,0.0,51.0,52.0,0.0,36.0,41.0,53.0,30.0,25.0,0.0,16.0,10.0,0.0,
9,9990,14.0,12.0,0.0,0.0,51.0,44.0,0.0,53.0,30.0,60.0,35.0,35.0,0.0,9.0,0.0,0.0,
0,9990,0.0,9.0,15.0,0.0,56.0,25.0,31.0,56.0,37.0,38.0,24.0,56.0,0.0,11.0,16.0,0.0,
5,5384,0.0,0.0,0.0,0.0,63.0,43.0,12.0,45.0,45.0,0.0,32.0,37.0,0.0,0.0,0.0,0.0,
3,5384,6.0,0.0,0.0,0.0,47.0,19.0,9.0,44.0,37.0,36.0,43.0,44.0,0.0,0.0,11.0,0.0,
8,5384,6.0,14.0,11.0,0.0,44.0,44.0,48.0,51.0,26.0,49.0,39.0,48.0,0.0,0.0,12.0,6.0,
4,5384,0.0,0.0,16.0,0.0,10.0,47.0,51.0,0.0,40.0,26.0,61.0,50.0,6.0,29.0,13.0,0.0,
5,5398,6.0,11.0,0.0,0.0,52.0,50.0,0.0,38.0,40.0,21.0,37.0,40.0,6.0,0.0,0.0,0.0,
3,5398,13.0,0.0,0.0,0.0,51.0,10.0,0.0,44.0,42.0,46.0,41.0,44.0,0.0,0.0,12.0,0.0,
9,5398,0.0,0.0,0.0,0.0,23.0,46.0,0.0,0.0,37.0,50.0,31.0,28.0,29.0,20.0,0.0,0.0,
8,5398,0.0,0.0,0.0,0.0,42.0,51.0,50.0,37.0,46.0,28.0,11.0,45.0,0.0,0.0,0.0,0.0,
5,5408,0.0,0.0,0.0,0.0,42.0,49.0,9.0,40.0,46.0,43.0,23.0,44.0,0.0,0.0,17.0,14.0,
4,5408,0.0,0.0,25.0,11.0,10.0,21.0,61.0,17.0,41.0,45.0,57.0,47.0,0.0,0.0,0.0,0.0,
0,5408,0.0,10.0,7.0,0.0,49.0,34.0,28.0,46.0,35.0,16.0,14.0,51.0,0.0,11.0,17.0,9.0,
8,5408,0.0,0.0,0.0,6.0,36.0,45.0,54.0,45.0,51.0,34.0,9.0,24.0,10.0,0.0,0.0,0.0,
5,5427,0.0,8.0,0.0,0.0,57.0,52.0,0.0,31.0,36.0,27.0,36.0,50.0,0.0,0.0,11.0,8.0,
4,5427,0.0,0.0,13.0,0.0,0.0,33.0,55.0,0.0,53.0,46.0,63.0,55.0,0.0,0.0,16.0,6.0,
2,5427,0.0,9.0,0.0,0.0,59.0,27.0,24.0,49.0,6.0,20.0,16.0,64.0,0.0,0.0,0.0,10.0,
7,5427,0.0,0.0,0.0,0.0,25.0,0.0,24.0,30.0,47.0,32.0,46.0,0.0,25.0,13.0,9.0,0.0,
5,5429,12.0,11.0,0.0,0.0,63.0,39.0,24.0,46.0,46.0,0.0,20.0,30.0,0.0,0.0,0.0,0.0,
4,5429,0.0,16.0,10.0,0.0,50.0,34.0,58.0,39.0,7.0,41.0,36.0,0.0,23.0,11.0,0.0,0.0,
2,5429,10.0,0.0,8.0,14.0,62.0,41.0,41.0,52.0,13.0,8.0,0.0,40.0,0.0,0.0,0.0,13.0,
9,5429,0.0,13.0,0.0,0.0,23.0,42.0,16.0,16.0,44.0,40.0,42.0,21.0,12.0,10.0,0.0,0.0,
5,5445,0.0,0.0,0.0,0.0,55.0,40.0,29.0,56.0,50.0,0.0,22.0,21.0,0.0,0.0,0.0,0.0,
4,5445,0.0,9.0,0.0,0.0,18.0,63.0,7.0,0.0,51.0,46.0,45.0,48.0,37.0,31.0,8.0,0.0,
4,5445,0.0,0.0,10.0,8.0,0.0,32.0,24.0,38.0,37.0,17.0,28.0,47.0,0.0,6.0,11.0,0.0,
5,5445,0.0,0.0,0.0,0.0,55.0,51.0,29.0,50.0,47.0,6.0,25.0,17.0,0.0,0.0,0.0,0.0,
5,5455,0.0,0.0,0.0,0.0,40.0,58.0,0.0,27.0,44.0,47.0,25.0,23.0,10.0,8.0,0.0,0.0,
4,5455,0.0,14.0,0.0,0.0,24.0,60.0,8.0,0.0,53.0,48.0,43.0,34.0,7.0,19.0,0.0,0.0,
5,5455,0.0,12.0,0.0,0.0,50.0,58.0,0.0,32.0,39.0,27.0,33.0,28.0,6.0,0.0,0.0,0.0,
5,5455,10.0,18.0,0.0,0.0,55.0,43.0,20.0,45.0,42.0,13.0,44.0,45.0,0.0,0.0,0.0,0.0,
5,5460,0.0,20.0,0.0,0.0,55.0,55.0,17.0,39.0,42.0,0.0,42.0,28.0,0.0,0.0,0.0,0.0,
4,5460,0.0,0.0,14.0,0.0,18.0,38.0,45.0,22.0,26.0,30.0,56.0,50.0,0.0,12.0,0.0,0.0,
6,5460,0.0,0.0,0.0,0.0,31.0,43.0,56.0,37.0,21.0,0.0,34.0,44.0,0.0,0.0,12.0,26.0,
0,5460,0.0,0.0,9.0,0.0,45.0,43.0,28.0,49.0,35.0,29.0,29.0,42.0,0.0,6.0,13.0,0.0,
5,5469,0.0,0.0,0.0,8.0,59.0,18.0,0.0,44.0,40.0,34.0,10.0,41.0,6.0,0.0,15.0,0.0,
4,5469,0.0,0.0,19.0,0.0,20.0,48.0,57.0,12.0,31.0,14.0,64.0,49.0,0.0,7.0,14.0,0.0,
6,5469,0.0,0.0,0.0,0.0,10.0,36.0,57.0,16.0,36.0,10.0,34.0,52.0,0.0,0.0,0.0,20.0,
9,5469,0.0,0.0,0.0,0.0,40.0,26.0,0.0,31.0,36.0,52.0,7.0,40.0,0.0,0.0,25.0,42.0,
5,5479,0.0,9.0,0.0,0.0,42.0,45.0,0.0,47.0,40.0,41.0,31.0,42.0,17.0,0.0,10.0,0.0,
4,5479,0.0,0.0,15.0,0.0,13.0,40.0,55.0,12.0,26.0,19.0,55.0,35.0,0.0,12.0,0.0,0.0,
7,5479,0.0,0.0,0.0,0.0,60.0,15.0,38.0,51.0,37.0,53.0,42.0,0.0,0.0,0.0,8.0,0.0,
9,5479,0.0,7.0,0.0,0.0,48.0,48.0,7.0,56.0,54.0,50.0,49.0,55.0,0.0,6.0,0.0,0.0,
5,5493,15.0,25.0,0.0,0.0,59.0,43.0,24.0,45.0,46.0,0.0,40.0,33.0,0.0,0.0,0.0,0.0,
4,5493,0.0,0.0,7.0,0.0,9.0,47.0,35.0,0.0,29.0,22.0,59.0,45.0,0.0,17.0,0.0,0.0,
9,5493,6.0,13.0,0.0,0.0,57.0,46.0,13.0,45.0,21.0,60.0,38.0,50.0,0.0,9.0,20.0,20.0,
3,5493,10.0,0.0,0.0,0.0,61.0,40.0,0.0,47.0,35.0,38.0,33.0,47.0,0.0,0.0,18.0,17.0,
5,5512,0.0,0.0,0.0,0.0,49.0,35.0,9.0,44.0,33.0,45.0,14.0,44.0,0.0,0.0,26.0,34.0,
5,5512,0.0,0.0,8.0,0.0,48.0,53.0,33.0,39.0,42.0,32.0,46.0,44.0,0.0,0.0,0.0,0.0,
1,5512,0.0,8.0,0.0,0.0,21.0,56.0,14.0,12.0,59.0,64.0,64.0,64.0,6.0,16.0,8.0,15.0,
2,5512,6.0,15.0,0.0,0.0,61.0,25.0,24.0,55.0,8.0,16.0,9.0,51.0,0.0,0.0,0.0,15.0,
5,5516,0.0,14.0,8.0,0.0,64.0,37.0,40.0,46.0,47.0,0.0,32.0,39.0,0.0,0.0,0.0,0.0,
5,5516,0.0,13.0,0.0,0.0,56.0,48.0,23.0,47.0,53.0,20.0,44.0,37.0,18.0,0.0,0.0,0.0,
1,5516,0.0,0.0,0.0,0.0,59.0,57.0,57.0,44.0,31.0,38.0,41.0,42.0,0.0,0.0,0.0,0.0,
6,5516,0.0,0.0,0.0,0.0,30.0,43.0,54.0,33.0,20.0,0.0,38.0,44.0,0.0,0.0,15.0,33.0,
5,5526,0.0,13.0,0.0,0.0,50.0,39.0,26.0,41.0,46.0,0.0,41.0,36.0,9.0,0.0,0.0,0.0,
5,5526,0.0,6.0,0.0,0.0,54.0,55.0,20.0,40.0,43.0,24.0,49.0,35.0,0.0,0.0,10.0,0.0,
2,5526,0.0,0.0,0.0,0.0,60.0,22.0,21.0,46.0,23.0,31.0,16.0,45.0,0.0,0.0,0.0,18.0,
6,5526,0.0,0.0,0.0,0.0,39.0,54.0,52.0,38.0,22.0,26.0,26.0,47.0,0.0,0.0,23.0,8.0,
5,5539,0.0,17.0,0.0,0.0,53.0,64.0,0.0,37.0,35.0,25.0,37.0,31.0,0.0,0.0,0.0,0.0,
5,5539,0.0,7.0,0.0,0.0,36.0,39.0,25.0,29.0,54.0,0.0,48.0,49.0,0.0,0.0,0.0,0.0,
3,5539,0.0,0.0,0.0,8.0,54.0,12.0,0.0,32.0,47.0,46.0,29.0,41.0,7.0,0.0,12.0,0.0,
9,5539,0.0,0.0,0.0,0.0,39.0,44.0,0.0,24.0,64.0,54.0,40.0,23.0,29.0,22.0,7.0,0.0,
5,5545,0.0,0.0,0.0,0.0,58.0,42.0,21.0,61.0,59.0,8.0,28.0,19.0,7.0,0.0,0.0,0.0,
5,5545,0.0,10.0,7.0,0.0,38.0,30.0,29.0,25.0,35.0,24.0,37.0,29.0,7.0,0.0,9.0,0.0,
4,5545,0.0,0.0,6.0,9.0,0.0,26.0,52.0,22.0,38.0,30.0,44.0,32.0,0.0,11.0,6.0,0.0,
5,5545,0.0,0.0,0.0,0.0,54.0,40.0,20.0,64.0,59.0,9.0,25.0,19.0,0.0,0.0,0.0,0.0,
5,5551,6.0,18.0,0.0,0.0,63.0,62.0,0.0,40.0,52.0,14.0,40.0,36.0,0.0,0.0,0.0,0.0,
5,5551,0.0,0.0,0.0,0.0,57.0,55.0,7.0,43.0,40.0,12.0,41.0,45.0,0.0,0.0,0.0,0.0,
5,5551,0.0,0.0,0.0,0.0,59.0,57.0,16.0,47.0,44.0,8.0,45.0,46.0,0.0,0.0,0.0,0.0,
1,5551,0.0,0.0,0.0,0.0,43.0,44.0,10.0,32.0,10.0,24.0,41.0,64.0,0.0,0.0,0.0,55.0,
5,5558,6.0,20.0,0.0,0.0,58.0,45.0,40.0,43.0,54.0,0.0,25.0,17.0,7.0,0.0,0.0,0.0,
5,5558,6.0,14.0,0.0,0.0,46.0,41.0,19.0,32.0,51.0,0.0,47.0,36.0,11.0,0.0,0.0,0.0,
5,5558,0.0,14.0,0.0,0.0,61.0,36.0,57.0,47.0,48.0,8.0,17.0,18.0,9.0,0.0,0.0,0.0,
8,5558,0.0,9.0,0.0,0.0,37.0,23.0,40.0,38.0,38.0,33.0,31.0,40.0,0.0,0.0,0.0,0.0,
5,5578,0.0,0.0,10.0,0.0,31.0,48.0,40.0,21.0,59.0,13.0,63.0,26.0,39.0,0.0,0.0,0.0,
5,5578,0.0,0.0,0.0,0.0,38.0,37.0,8.0,25.0,64.0,34.0,59.0,40.0,47.0,0.0,0.0,0.0,
7,5578,0.0,0.0,0.0,0.0,43.0,13.0,49.0,31.0,36.0,36.0,50.0,11.0,0.0,0.0,0.0,0.0,
8,5578,6.0,0.0,0.0,0.0,40.0,33.0,45.0,56.0,29.0,40.0,13.0,20.0,0.0,8.0,0.0,0.0,
5,5601,0.0,8.0,0.0,0.0,52.0,54.0,9.0,48.0,48.0,0.0,49.0,36.0,6.0,0.0,0.0,0.0,
6,5601,0.0,7.0,13.0,0.0,31.0,27.0,37.0,49.0,0.0,0.0,43.0,55.0,0.0,0.0,0.0,19.0,
0,5601,0.0,0.0,0.0,0.0,29.0,41.0,41.0,33.0,35.0,15.0,12.0,50.0,0.0,10.0,17.0,0.0,
1,5601,0.0,0.0,0.0,0.0,40.0,52.0,60.0,41.0,45.0,30.0,18.0,37.0,0.0,0.0,0.0,0.0,
5,5643,0.0,13.0,0.0,0.0,53.0,60.0,0.0,45.0,45.0,21.0,37.0,36.0,9.0,0.0,0.0,0.0,
6,5643,0.0,0.0,0.0,0.0,16.0,43.0,46.0,24.0,31.0,0.0,33.0,46.0,0.0,0.0,0.0,43.0,
4,5643,0.0,10.0,11.0,0.0,31.0,40.0,54.0,16.0,26.0,33.0,55.0,31.0,0.0,17.0,10.0,0.0,
3,5643,0.0,0.0,0.0,0.0,44.0,13.0,16.0,32.0,49.0,48.0,52.0,41.0,0.0,0.0,0.0,0.0,
5,5653,0.0,0.0,0.0,0.0,49.0,51.0,0.0,27.0,51.0,10.0,41.0,23.0,11.0,0.0,0.0,0.0,
6,5653,0.0,0.0,0.0,0.0,38.0,40.0,64.0,43.0,0.0,6.0,48.0,53.0,0.0,0.0,14.0,13.0,
5,5653,0.0,18.0,0.0,0.0,47.0,48.0,34.0,45.0,63.0,0.0,32.0,18.0,19.0,0.0,0.0,0.0,
3,5653,10.0,0.0,0.0,0.0,60.0,22.0,6.0,42.0,51.0,47.0,48.0,47.0,0.0,0.0,9.0,0.0,
5,5676,0.0,0.0,0.0,0.0,49.0,22.0,0.0,43.0,40.0,32.0,0.0,45.0,0.0,7.0,21.0,20.0,
6,5676,0.0,0.0,0.0,0.0,41.0,54.0,53.0,37.0,32.0,0.0,49.0,52.0,0.0,0.0,7.0,6.0,
7,5676,0.0,0.0,0.0,0.0,23.0,0.0,28.0,17.0,60.0,40.0,57.0,33.0,49.0,27.0,7.0,0.0,
6,5676,0.0,10.0,6.0,0.0,35.0,50.0,54.0,24.0,28.0,0.0,29.0,45.0,0.0,0.0,11.0,21.0,
5,5689,0.0,15.0,0.0,7.0,55.0,53.0,6.0,40.0,41.0,17.0,47.0,47.0,9.0,0.0,0.0,0.0,
6,5689,0.0,0.0,0.0,0.0,0.0,16.0,39.0,16.0,45.0,35.0,43.0,57.0,0.0,0.0,0.0,26.0,
8,5689,0.0,10.0,0.0,0.0,39.0,49.0,42.0,39.0,58.0,39.0,38.0,51.0,0.0,0.0,0.0,0.0,
9,5689,0.0,12.0,0.0,0.0,41.0,46.0,21.0,44.0,56.0,56.0,43.0,48.0,0.0,0.0,12.0,9.0,
5,5691,0.0,0.0,0.0,0.0,58.0,57.0,0.0,45.0,48.0,34.0,30.0,48.0,10.0,0.0,12.0,0.0,
6,5691,0.0,0.0,9.0,0.0,37.0,52.0,40.0,39.0,8.0,17.0,35.0,49.0,0.0,0.0,17.0,16.0,
9,5691,9.0,0.0,0.0,0.0,58.0,43.0,0.0,46.0,40.0,58.0,43.0,36.0,0.0,11.0,17.0,0.0,
1,5691,0.0,12.0,0.0,0.0,34.0,58.0,0.0,19.0,30.0,48.0,40.0,57.0,0.0,0.0,12.0,21.0,
5,5696,0.0,8.0,0.0,0.0,48.0,27.0,38.0,43.0,48.0,0.0,33.0,46.0,0.0,0.0,0.0,0.0,
6,5696,0.0,0.0,0.0,0.0,40.0,37.0,62.0,43.0,0.0,0.0,40.0,36.0,0.0,0.0,10.0,34.0,
9,5696,0.0,20.0,0.0,0.0,54.0,41.0,16.0,40.0,28.0,56.0,43.0,53.0,0.0,8.0,9.0,0.0,
6,5696,0.0,0.0,0.0,0.0,35.0,41.0,61.0,43.0,9.0,0.0,40.0,34.0,0.0,0.0,17.0,31.0,
5,5712,0.0,0.0,0.0,0.0,51.0,55.0,28.0,55.0,51.0,0.0,27.0,14.0,0.0,0.0,0.0,0.0,
7,5712,0.0,0.0,0.0,0.0,31.0,6.0,30.0,32.0,52.0,34.0,48.0,14.0,25.0,18.0,0.0,0.0,
1,5712,0.0,0.0,0.0,0.0,0.0,28.0,7.0,0.0,58.0,58.0,61.0,57.0,0.0,0.0,0.0,7.0,
2,5712,11.0,0.0,0.0,0.0,55.0,9.0,16.0,61.0,16.0,31.0,28.0,59.0,0.0,0.0,0.0,18.0,
5,5715,0.0,19.0,6.0,0.0,60.0,47.0,33.0,36.0,50.0,6.0,46.0,56.0,0.0,0.0,0.0,0.0,
7,5715,7.0,0.0,0.0,0.0,48.0,16.0,38.0,41.0,56.0,56.0,34.0,0.0,0.0,6.0,8.0,0.0,
1,5715,0.0,28.0,0.0,0.0,27.0,60.0,31.0,16.0,47.0,40.0,28.0,36.0,0.0,0.0,0.0,0.0,
5,5715,15.0,10.0,0.0,0.0,64.0,58.0,40.0,53.0,38.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,
5,5730,12.0,23.0,0.0,0.0,51.0,35.0,25.0,27.0,40.0,11.0,40.0,54.0,0.0,0.0,19.0,22.0,
